Loss
4.514485776983676
4.317021716972145
4.163148116258885
4.092688862136657
4.028005599116381
3.9797201036063017
3.897986320178977
3.8783827922575513
3.8777983041099007
3.8726772526043796
4.064593386337913
4.0620975325414275
4.0305620961468644
3.948967218172423
3.9096110994375395
3.891718032087892
3.874923006355965
3.763103250561483
3.7381673799617565
3.8002564707235598
3.7833903907038087
3.7193337349091764
3.7592442579553245
3.783490214610718
3.7560498768995494
3.828466531025007
3.7805562885582518
3.7548146872340404
3.748408052170194
3.761153554221589
3.6508183009186133
3.670029286721703
3.6667496099749632
3.6550498564104195
3.6236927915246975
3.64415986126195
3.6005850278413747
3.628535546056665
3.6779949969367793
3.621621159095303
3.5750972589301995
3.602528552757738
3.6352833142599996
3.5622014946098046
3.607369601308446
3.569172155840767
3.6678658966362265
3.601793855848495
3.591426821003144
3.586202263135612
