Time,Epochs,Batches,in,Total,Loss
1306.7407488822937,1,8,16,56,0.11892726096951586
1316.6887893676758,1,9,16,57,0.08021695585481298
1327.3517935276031,1,10,16,58,0.33005669630553036
1336.9662292003632,1,11,16,59,0.042145950044716884
1347.5310924053192,1,12,16,60,1.688124789187016
1357.8140513896942,1,13,16,61,0.13717852205484005
1366.8700079917908,1,14,16,62,0.03201825794487611
1375.3215715885162,1,15,16,63,0.09688012398932687
1386.976259469986,1,16,16,64,0.6090328073832925
1397.764788866043,2,1,16,65,0.03450920256765197
1406.923775434494,2,2,16,66,0.15503298544143346
1416.06587266922,2,3,16,67,0.7761759017678656
1424.8952074050903,2,4,16,68,0.2631951698429028
1434.4051523208618,2,5,16,69,0.1366149068544747
1443.3420011997223,2,6,16,70,0.07959827502006468
1452.1154091358185,2,7,16,71,0.09725706015039849
1460.5813360214233,2,8,16,72,0.1008567276583699
1470.8721225261688,2,9,16,73,0.07451919535635584
1480.4728519916534,2,10,16,74,0.29130089820081706
1486.588216304779,2,11,16,75,0.03786679306010987
1498.051748752594,2,12,16,76,1.4936293182422982
1505.1991844177246,2,13,16,77,0.15895342023596298
1514.4383563995361,2,14,16,78,0.0341673404723012
1521.826246023178,2,15,16,79,0.10795522073439631
1527.4034876823425,2,16,16,80,0.5726912113549084
1534.390080690384,3,1,16,81,0.02629662288906737
1540.7655732631683,3,2,16,82,0.14723750189770113
1545.1929531097412,3,3,16,83,0.7185085420374168
1550.6345703601837,3,4,16,84,0.24946741147152718
1555.0945041179657,3,5,16,85,0.1231334673137621
1559.11221241951,3,6,16,86,0.07372271282400812
1563.692498922348,3,7,16,87,0.07965383289796513
1568.9097785949707,3,8,16,88,0.09564138000122001
1573.2629144191742,3,9,16,89,0.07347735646478876
1578.0757172107697,3,10,16,90,0.2654758381478381
1581.816975593567,3,11,16,91,0.03353718222981103
1586.1450815200806,3,12,16,92,1.4183004433104744
1590.4744942188263,3,13,16,93,0.15857288912457335
1595.17329788208,3,14,16,94,0.03657661044499672
1598.682935476303,3,15,16,95,0.09076590138702453
1616.1905360221863,3,16,16,96,0.5606228258554671
2042.5234265327454,1,1,16,97,0.036614321226440406
2046.9233400821686,1,2,16,98,0.16272389675766868
2051.3135430812836,1,3,16,99,0.6875342594028151
2055.7498421669006,1,4,16,100,0.24128044323571463
2061.177472114563,1,5,16,101,0.1394137261826129
2065.8882756233215,1,6,16,102,0.07143006057835913
2071.690224647522,1,7,16,103,0.10382587792300056
2076.733401298523,1,8,16,104,0.08589336917714877
2081.3354387283325,1,9,16,105,0.08996663400385199
2086.372453689575,1,10,16,106,0.24092163901294278
2091.258812904358,1,11,16,107,0.03691322744835968
2096.122291326523,1,12,16,108,1.3424101544029832
2100.3331446647644,1,13,16,109,0.14788361375365225
2104.7597608566284,1,14,16,110,0.0356612012179321
2109.20774102211,1,15,16,111,0.09821083453205788
2114.1281871795654,1,16,16,112,0.5750419158279687
2119.1557760238647,2,1,16,113,0.028425919330179947
2124.6895332336426,2,2,16,114,0.1471834619030418
2129.0498127937317,2,3,16,115,0.6759687968052768
2134.4901192188263,2,4,16,116,0.22706250415424056
2140.3449482917786,2,5,16,117,0.13468450198367035
2145.6564717292786,2,6,16,118,0.08267236671972307
2150.102783679962,2,7,16,119,0.08781165046201043
2154.653284072876,2,8,16,120,0.08076763268879969
2159.0630316734314,2,9,16,121,0.08076201232060502
2163.3335433006287,2,10,16,122,0.21585435912782652
2168.792008638382,2,11,16,123,0.03480261237076769
2173.4997234344482,2,12,16,124,1.2521835416144007
2178.180076599121,2,13,16,125,0.1441213279405541
2182.404381752014,2,14,16,126,0.03528794857269267
2187.132926464081,2,15,16,127,0.08124230960212789
2191.909557580948,2,16,16,128,0.5592281641007109
2195.726470708847,3,1,16,129,0.02770965288718228
2200.7532103061676,3,2,16,130,0.11996855363914392
2206.5324306488037,3,3,16,131,0.6362918191887496
2210.9722809791565,3,4,16,132,0.21928620660668563
2216.1987793445587,3,5,16,133,0.1210805131276061
2220.40465092659,3,6,16,134,0.06740631935626505
2224.9513561725616,3,7,16,135,0.06756133518543818
2229.2153828144073,3,8,16,136,0.07900325350069262
2232.7264018058777,3,9,16,137,0.07408147897340475
2237.4669663906097,3,10,16,138,0.19402687831364981
2242.275814771652,3,11,16,139,0.03417596504801551
2246.596530199051,3,12,16,140,1.1391463941058466
2250.706136226654,3,13,16,141,0.1504005137613246
2255.4059143066406,3,14,16,142,0.028830322754244395
2259.682348251343,3,15,16,143,0.08707540123898733
2266.91113781929,3,16,16,144,0.5091728478676962
2695.2566871643066,1,1,16,145,0.02548473666221223
2699.8843417167664,1,2,16,146,0.11438332147139774
2704.790289402008,1,3,16,147,0.6372585798429925
2709.7897670269012,1,4,16,148,0.20325762691374946
2713.7917556762695,1,5,16,149,0.1094820239733309
2718.2523095607758,1,6,16,150,0.06985194287795238
2722.8406596183777,1,7,16,151,0.06498140438713082
2727.616684436798,1,8,16,152,0.08390534870208687
2731.623172044754,1,9,16,153,0.0743056936559769
2736.6221013069153,1,10,16,154,0.20597588626509422
2741.0211596488953,1,11,16,155,0.03618196664801998
2745.618377685547,1,12,16,156,1.1677717142797805
2750.844883918762,1,13,16,157,0.14691129663047653
2756.7992403507233,1,14,16,158,0.034195694444476385
2761.2359025478363,1,15,16,159,0.0822806304207068
2765.525873184204,1,16,16,160,0.50053815548277
2770.7971041202545,2,1,16,161,0.023373555877320193
2775.7979691028595,2,2,16,162,0.10906012481689109
2781.2894892692566,2,3,16,163,0.6281666137230094
2786.2494287490845,2,4,16,164,0.21073387440045405
2791.2223336696625,2,5,16,165,0.11973791337081842
2796.0839128494263,2,6,16,166,0.06889043877691965
2801.9722249507904,2,7,16,167,0.06886370764212937
2806.9961256980896,2,8,16,168,0.07661909488112792
2811.741237640381,2,9,16,169,0.07961691479085253
2817.1587946414948,2,10,16,170,0.1832979915380435
2822.093139410019,2,11,16,171,0.030410258218826116
2826.754564523697,2,12,16,172,1.1706203910708934
2832.031893014908,2,13,16,173,0.15215582792071425
2836.3165657520294,2,14,16,174,0.03170925184321173
2840.643360853195,2,15,16,175,0.08397985499848201
2845.1040647029877,2,16,16,176,0.518769997610017
2849.8930327892303,3,1,16,177,0.02478993887463731
2854.3181643486023,3,2,16,178,0.10788907834687518
2860.016099214554,3,3,16,179,0.6227124431574119
2865.0746207237244,3,4,16,180,0.2029176339159884
2869.1196677684784,3,5,16,181,0.10687758920554816
2873.335238456726,3,6,16,182,0.06896592885765832
2878.1624748706818,3,7,16,183,0.061868360835191684
2883.192031621933,3,8,16,184,0.08530353236842458
2888.689742088318,3,9,16,185,0.07361251490608864
2893.360337495804,3,10,16,186,0.18443414399848002
2897.2262835502625,3,11,16,187,0.03678187142125652
2900.0545947551727,3,12,16,188,1.0347921916480352
2903.392124891281,3,13,16,189,0.1459532432685171
2906.6466302871704,3,14,16,190,0.02721132368747655
2909.5631442070007,3,15,16,191,0.07176845901300938
2917.3288617134094,3,16,16,192,0.5096273671605889
3347.177106618881,1,1,16,193,0.056510335110599386
3351.882377386093,1,2,16,194,0.18766729275584154
3356.187781572342,1,3,16,195,0.6722918424857955
3360.8259737491608,1,4,16,196,0.22402499590896557
3365.562226295471,1,5,16,197,0.1326185537189874
3370.5513954162598,1,6,16,198,0.048839708231662074
3374.6527354717255,1,7,16,199,0.08956570623791489
3379.2787516117096,1,8,16,200,0.1050903659549986
3384.0449328422546,1,9,16,201,0.08474744895566974
3388.6113500595093,1,10,16,202,0.1840099495433949
3393.1432423591614,1,11,16,203,0.03207019562581029
3398.185693502426,1,12,16,204,1.1199689182702703
3403.587991476059,1,13,16,205,0.16165026819395753
3408.6843802928925,1,14,16,206,0.03574000729762092
3413.7128355503082,1,15,16,207,0.07713397555852128
3419.22621011734,1,16,16,208,0.5673101720414785
3424.0805583000183,2,1,16,209,0.03442481055208159
3429.911782979965,2,2,16,210,0.11837327642548595
3434.4277029037476,2,3,16,211,0.6233223490450777
3439.6150324344635,2,4,16,212,0.19807675381909673
3444.264367580414,2,5,16,213,0.14591903141108184
3448.3342015743256,2,6,16,214,0.06223080728089198
3452.319238424301,2,7,16,215,0.07542788446279913
3456.7857370376587,2,8,16,216,0.0770156890912007
3461.23921585083,2,9,16,217,0.07172842601943503
3465.8015134334564,2,10,16,218,0.1930715393388447
3469.4145908355713,2,11,16,219,0.03280410151695015
3475.1059408187866,2,12,16,220,1.1511677471559867
3479.7205016613007,2,13,16,221,0.14314098791314495
3484.273427248001,2,14,16,222,0.0277048590556723
3489.2660808563232,2,15,16,223,0.0870856009549249
3494.335188150406,2,16,16,224,0.5776426397817876
3499.852066516876,3,1,16,225,0.026537354201298186
3504.4640698432922,3,2,16,226,0.10238910354352328
3509.058010339737,3,3,16,227,0.6049895097681606
3513.612360715866,3,4,16,228,0.17052070475603937
3518.3147134780884,3,5,16,229,0.11888216664890142
3522.5849030017853,3,6,16,230,0.07129233109355029
3526.1352882385254,3,7,16,231,0.07879024537858502
3531.3515927791595,3,8,16,232,0.07739546811644092
3535.4491856098175,3,9,16,233,0.0737215716035006
3539.6191940307617,3,10,16,234,0.18297721664135946
3544.0182712078094,3,11,16,235,0.03347617281501088
3548.552566766739,3,12,16,236,1.046190543801984
3552.4832141399384,3,13,16,237,0.13919555871549422
3555.663113594055,3,14,16,238,0.02620065980559392
3558.827044725418,3,15,16,239,0.08316191868650402
3569.1330206394196,3,16,16,240,0.5509683997834294
3983.4807863235474,1,1,16,241,0.05308254094219607
3988.535868883133,1,2,16,242,0.1873566963572484
3993.504120349884,1,3,16,243,0.62082341544546
3998.7224276065826,1,4,16,244,0.2120283011150612
4004.2368965148926,1,5,16,245,0.14073955125177898
4008.9048726558685,1,6,16,246,0.039186565398645026
4013.208142518997,1,7,16,247,0.09062131259993643
4018.6772940158844,1,8,16,248,0.10621933880020396
4023.619916200638,1,9,16,249,0.09789316399048067
4027.5985758304596,1,10,16,250,0.19439615520264875
4032.102160692215,1,11,16,251,0.03814829670551786
4037.331421852112,1,12,16,252,0.9295206801617653
4042.4297258853912,1,13,16,253,0.15942586470065728
4046.6472301483154,1,14,16,254,0.03749164323318228
4052.06325340271,1,15,16,255,0.08077127054786014
4056.931240797043,1,16,16,256,0.5637473412165594
4062.0136363506317,2,1,16,257,0.03557795495113134
4067.024245262146,2,2,16,258,0.11938986052942942
4071.388262987137,2,3,16,259,0.5722019831220198
4077.4075212478638,2,4,16,260,0.18643355571217934
4081.441604614258,2,5,16,261,0.1332542203969302
4086.13312125206,2,6,16,262,0.055362260588538506
4090.3086206912994,2,7,16,263,0.08065468896019626
4095.719452857971,2,8,16,264,0.0863967785567387
4100.2351603508,2,9,16,265,0.0778676668437191
4104.554124832153,2,10,16,266,0.17915006010492804
4109.766957044601,2,11,16,267,0.029708803420656724
4115.286279439926,2,12,16,268,0.9091154511566714
4119.573668241501,2,13,16,269,0.14104751892813
4124.2113580703735,2,14,16,270,0.027957728492260893
4128.884295225143,2,15,16,271,0.08839803607739807
4133.484587907791,2,16,16,272,0.5845505374668805
4138.40988612175,3,1,16,273,0.027603232562248822
4142.052043199539,3,2,16,274,0.11298956973889399
4146.876375436783,3,3,16,275,0.5144294203841474
4151.29817199707,3,4,16,276,0.1672231931051374
4156.486419439316,3,5,16,277,0.11601575595636635
4161.569450139999,3,6,16,278,0.0500862584906032
4166.559971809387,3,7,16,279,0.07168644785763009
4171.69736456871,3,8,16,280,0.0693623167542306
4176.2147789001465,3,9,16,281,0.07155931934276293
4180.857751131058,3,10,16,282,0.16648098541362943
4185.706612110138,3,11,16,283,0.029738259227317054
4190.042308330536,3,12,16,284,0.9413902748538845
4193.528627157211,3,13,16,285,0.1332678699079971
4196.674595355988,3,14,16,286,0.02289199656001626
4199.395651578903,3,15,16,287,0.07839593098428105
4211.039141654968,3,16,16,288,0.5542052729579998
4628.6700093746185,1,1,16,289,0.05278192494663361
4633.835313081741,1,2,16,290,0.15484514438118718
4635.812313079834,1,3,16,291,0.5796978063818409
4640.365695953369,1,4,16,292,0.19640359044052624
4645.720736026764,1,5,16,293,0.14543509263452908
4650.602408647537,1,6,16,294,0.032842710687792126
4655.602785348892,1,7,16,295,0.06672569078106486
4660.534623146057,1,8,16,296,0.09436409156149063
4664.969808340073,1,9,16,297,0.09831567908646607
4670.2506268024445,1,10,16,298,0.18190871392917174
4674.722549200058,1,11,16,299,0.033987748085325134
4679.212115526199,1,12,16,300,0.8939340289337384
4684.145220518112,1,13,16,301,0.14301447863247893
4688.739063501358,1,14,16,302,0.033894861242085024
4694.185177564621,1,15,16,303,0.08696225081945058
4699.107162237167,1,16,16,304,0.565077145026368
4704.059509754181,2,1,16,305,0.02671373531419744
4708.014899015427,2,2,16,306,0.11509794175159713
4712.524796247482,2,3,16,307,0.540092173356624
4717.187139034271,2,4,16,308,0.16521913521152665
4721.3725066185,2,5,16,309,0.1348076355917695
4725.712213277817,2,6,16,310,0.04915422741499543
4730.38431429863,2,7,16,311,0.07500843905372993
4735.479431629181,2,8,16,312,0.06296100301848966
4740.489389896393,2,9,16,313,0.07700952790309137
4745.543381214142,2,10,16,314,0.18150359298321245
4750.921443223953,2,11,16,315,0.03269410723514404
4755.713956832886,2,12,16,316,0.8661803514721329
4760.9084396362305,2,13,16,317,0.12423175296170036
4765.752367019653,2,14,16,318,0.02601599008885537
4770.708530187607,2,15,16,319,0.08486635570043052
4775.1769506931305,2,16,16,320,0.5683670985107379
4780.368096590042,3,1,16,321,0.028503511899941575
4786.027074337006,3,2,16,322,0.10581671483204416
4790.584638118744,3,3,16,323,0.49624407102597895
4795.6219046115875,3,4,16,324,0.1490487489848355
4800.858251333237,3,5,16,325,0.13354632927025
4806.198594093323,3,6,16,326,0.054491114017879316
4811.047476768494,3,7,16,327,0.0831717185501071
4815.800592660904,3,8,16,328,0.055695056049735625
4820.746078014374,3,9,16,329,0.08433270261597489
4826.087904214859,3,10,16,330,0.16433702348281043
4831.264806985855,3,11,16,331,0.028946925609488833
4836.426791906357,3,12,16,332,0.8082600125443419
4841.317288637161,3,13,16,333,0.13034222390607955
4846.190304040909,3,14,16,334,0.02115997580621337
4849.667902231216,3,15,16,335,0.07758777024301441
4857.782805919647,3,16,16,336,0.5511135897280899
5276.636364936829,1,1,16,337,0.0622034669920292
5281.55588889122,1,2,16,338,0.1710996116147187
5286.462916612625,1,3,16,339,0.524640669479193
5291.247194051743,1,4,16,340,0.2550825801436163
5295.336958408356,1,5,16,341,0.1604556398757903
5300.49431347847,1,6,16,342,0.05506570972202431
5304.830371141434,1,7,16,343,0.0911686464929495
5309.726038217545,1,8,16,344,0.0669033902525295
5314.783752202988,1,9,16,345,0.10123060673438763
5320.077925920486,1,10,16,346,0.19466600094085382
5325.558012962341,1,11,16,347,0.045568471376299616
5330.915756940842,1,12,16,348,0.8478908935095351
5336.363147735596,1,13,16,349,0.14591074172400373
5341.274948596954,1,14,16,350,0.0419918808247587
5346.431232213974,1,15,16,351,0.08957659432768784
5351.598270893097,1,16,16,352,0.5821834388110192
5356.356626749039,2,1,16,353,0.029037452357320685
5360.301764011383,2,2,16,354,0.11032381499630467
5365.323274612427,2,3,16,355,0.5569904799631357
5370.580411195755,2,4,16,356,0.2232261387407578
5375.783908605576,2,5,16,357,0.14142590167027114
5380.968713521957,2,6,16,358,0.06179868418931962
5385.617495298386,2,7,16,359,0.09043295342859664
5390.095764398575,2,8,16,360,0.06435868165761366
5394.571174860001,2,9,16,361,0.07887574777471727
5399.6456599235535,2,10,16,362,0.1995920593671725
5404.153505325317,2,11,16,363,0.03159075502653995
5409.289600133896,2,12,16,364,0.8320931232289689
5414.532198905945,2,13,16,365,0.13943161466975834
5419.394698381424,2,14,16,366,0.02536203368208332
5423.705749750137,2,15,16,367,0.07822917955866147
5428.659150123596,2,16,16,368,0.5689175918650906
5433.590325593948,3,1,16,369,0.026291778989623982
5438.215195894241,3,2,16,370,0.10262411154513998
5442.702483654022,3,3,16,371,0.5470467328480657
5447.779588937759,3,4,16,372,0.21809828901846606
5452.981844425201,3,5,16,373,0.12546571675780205
5457.887192726135,3,6,16,374,0.058896915954374435
5462.011381149292,3,7,16,375,0.08161201542813844
5467.294701337814,3,8,16,376,0.06674890523763019
5472.640325784683,3,9,16,377,0.08041896017700262
5476.877009630203,3,10,16,378,0.20571839420827073
5481.050573348999,3,11,16,379,0.03351557254709468
5484.747163534164,3,12,16,380,0.8239119988848344
5487.9414937496185,3,13,16,381,0.12231474396181988
5490.990966796875,3,14,16,382,0.02783120416161662
5493.27122092247,3,15,16,383,0.07905856862940829
5497.5259745121,3,16,16,384,0.5218091292300135
5913.503310203552,1,1,16,385,0.04494789312195343
5918.016133785248,1,2,16,386,0.15776000933605538
5922.643229007721,1,3,16,387,0.6504449597953501
5928.024436235428,1,4,16,388,0.22276077398533597
5933.459871768951,1,5,16,389,0.13966445550847228
5938.436193943024,1,6,16,390,0.02714582422134386
5942.283110618591,1,7,16,391,0.05699266806566696
5947.262042999268,1,8,16,392,0.09466892817163586
5951.678987503052,1,9,16,393,0.10258100927505137
5956.808265924454,1,10,16,394,0.18185079904302406
5961.58723282814,1,11,16,395,0.02931301759927017
5966.656894683838,1,12,16,396,0.8302539222519859
5971.801531553268,1,13,16,397,0.149928017576617
5976.529123306274,1,14,16,398,0.032547320449528114
5982.207625865936,1,15,16,399,0.07659414071404944
5987.029442310333,1,16,16,400,0.5682819744840019
5992.036680698395,2,1,16,401,0.0274113559913455
5996.988518714905,2,2,16,402,0.10328511278835234
6002.346825361252,2,3,16,403,0.527188600068638
6006.860567331314,2,4,16,404,0.1671791226009766
6012.138512372971,2,5,16,405,0.12216581135453818
6016.789292097092,2,6,16,406,0.05089733426643825
6022.029799938202,2,7,16,407,0.06744905009986828
6026.772207260132,2,8,16,408,0.0661578593628069
6031.816872358322,2,9,16,409,0.08892468043520148
6036.420697689056,2,10,16,410,0.17932664787796743
6041.137361049652,2,11,16,411,0.03220126742796832
6046.09130191803,2,12,16,412,0.8233763448132552
6050.951225042343,2,13,16,413,0.13952229619613493
6056.943364620209,2,14,16,414,0.0268443774250137
6061.947970867157,2,15,16,415,0.0851498198533222
6066.436238527298,2,16,16,416,0.5684413465025294
6071.771191596985,3,1,16,417,0.022845219702114533
6076.511768341064,3,2,16,418,0.1025085672490333
6081.330285310745,3,3,16,419,0.46198260490518117
6085.794190406799,3,4,16,420,0.1478882890590431
6090.491334199905,3,5,16,421,0.1236353470104272
6095.2248878479,3,6,16,422,0.05979812846661527
6100.01673078537,3,7,16,423,0.06725627272168788
6105.542984724045,3,8,16,424,0.05163876174487876
6109.967992782593,3,9,16,425,0.1019343763270098
6113.999471902847,3,10,16,426,0.16930135560316892
6117.9301080703735,3,11,16,427,0.03445099566972282
6122.25207734108,3,12,16,428,0.8154260104722072
6127.162870168686,3,13,16,429,0.12147347013967659
6131.439480781555,3,14,16,430,0.02264821025184454
6134.0731456279755,3,15,16,431,0.07330671517583562
6141.4534475803375,3,16,16,432,0.48693103206058463
6557.163322925568,1,1,16,433,0.03991345372329364
6562.695677518845,1,2,16,434,0.14480161827551918
6568.1141269207,1,3,16,435,0.563932408931042
6573.807455778122,1,4,16,436,0.1979421304181027
6579.163168430328,1,5,16,437,0.12400523413274923
6584.430147647858,1,6,16,438,0.025801166546606927
6589.352705001831,1,7,16,439,0.06431732251047484
6594.614867448807,1,8,16,440,0.08591466073856331
6599.748809337616,1,9,16,441,0.10002766329521715
6605.0120170116425,1,10,16,442,0.19127460471007504
6610.311358213425,1,11,16,443,0.03118996405697697
6614.43913936615,1,12,16,444,0.7787284755328651
6619.281811952591,1,13,16,445,0.15534382341896427
6623.794263839722,1,14,16,446,0.03209003570983202
6629.096015453339,1,15,16,447,0.07116687662630056
6634.636280298233,1,16,16,448,0.5665618395184753
6638.909053564072,2,1,16,449,0.028095059834051177
6643.707646608353,2,2,16,450,0.12231309435485872
6648.231113433838,2,3,16,451,0.4594712399954498
6651.8655614852905,2,4,16,452,0.17139413506521878
6656.95892739296,2,5,16,453,0.11970614665931009
6662.035849332809,2,6,16,454,0.046710161198891605
6666.211383104324,2,7,16,455,0.0695208894365163
6671.6399092674255,2,8,16,456,0.06467927953288877
6676.194786071777,2,9,16,457,0.09623576231828827
6681.589360713959,2,10,16,458,0.16208434396748667
6686.998754262924,2,11,16,459,0.023341107815968393
6690.655890226364,2,12,16,460,0.7420259234853207
6695.123548984528,2,13,16,461,0.1391937773426908
6699.524252653122,2,14,16,462,0.02036985590114436
6703.94300699234,2,15,16,463,0.08177047261440959
6709.471937656403,2,16,16,464,0.5218347247518286
6713.900201559067,3,1,16,465,0.024183225079728497
6718.834297180176,3,2,16,466,0.09467673156877654
6723.495692491531,3,3,16,467,0.43090452307915456
6728.270676851273,3,4,16,468,0.15389682626666967
6732.798765182495,3,5,16,469,0.12585424703750261
6737.114982128143,3,6,16,470,0.05930369020227431
6741.712725400925,3,7,16,471,0.07312529610223681
6746.459191322327,3,8,16,472,0.043832888918290194
6751.658743858337,3,9,16,473,0.10489038382583547
6756.584285736084,3,10,16,474,0.17522792315191835
6761.264762401581,3,11,16,475,0.027094813978399947
6766.222260475159,3,12,16,476,0.7547031758575812
6771.014712333679,3,13,16,477,0.117313689103383
6774.5342218875885,3,14,16,478,0.02159777127561427
6777.834493398666,3,15,16,479,0.0735515641663689
6783.283446311951,3,16,16,480,0.47866640124652465
7202.767537117004,1,1,16,481,0.05553381088061132
7207.69398522377,1,2,16,482,0.2692291193419579
7212.828985214233,1,3,16,483,1.20793623308423
7218.077322483063,1,4,16,484,0.4145259400091808
7222.726771593094,1,5,16,485,0.14216407551823199
7228.217065811157,1,6,16,486,0.05858601933965871
7233.447398424149,1,7,16,487,0.0866303165753615
7238.369872570038,1,8,16,488,0.14159694118661031
7242.499711275101,1,9,16,489,0.0906347240503498
7247.980996131897,1,10,16,490,0.4129206955508505
7252.971581220627,1,11,16,491,0.03366643024598598
7257.405665397644,1,12,16,492,1.324394831325427
7263.167911291122,1,13,16,493,0.12882218902067943
7268.099100589752,1,14,16,494,0.02654312053203425
7274.025092124939,1,15,16,495,0.07166231349104678
7278.648935079575,1,16,16,496,0.6038298921671722
7283.193798780441,2,1,16,497,0.02810316122538116
7288.042630434036,2,2,16,498,0.11817129767506628
7293.13919878006,2,3,16,499,0.7288630849834149
7297.521704912186,2,4,16,500,0.22212276839947678
7303.101409435272,2,5,16,501,0.11783646768093262
7308.067720651627,2,6,16,502,0.07038893993479221
7312.432711601257,2,7,16,503,0.05974660791429834
7316.775945663452,2,8,16,504,0.11318263501258213
7321.428810834885,2,9,16,505,0.0854181182003258
7326.44912981987,2,10,16,506,0.2435826133141386
7331.779787302017,2,11,16,507,0.04688835213194574
7336.444553613663,2,12,16,508,1.0983744703788516
7341.197704792023,2,13,16,509,0.13608766025772834
7345.603576183319,2,14,16,510,0.025501360540907167
7349.832286834717,2,15,16,511,0.07157000571116852
7354.51259469986,2,16,16,512,0.5404336573394786
7359.516106843948,3,1,16,513,0.026823784663317397
7365.787332773209,3,2,16,514,0.10117720341873065
7368.446360826492,3,3,16,515,0.6371055008233264
7373.904029607773,3,4,16,516,0.204710145992613
7378.993538379669,3,5,16,517,0.10537870256630169
7384.8358743190765,3,6,16,518,0.06915104966278648
7388.945509195328,3,7,16,519,0.07660590373260151
7394.328046321869,3,8,16,520,0.08632839766495416
7398.7790286540985,3,9,16,521,0.07981426144750486
7403.623272895813,3,10,16,522,0.2060864775806804
7408.76978802681,3,11,16,523,0.03546844348299255
7412.47641992569,3,12,16,524,0.9975213630222318
7416.309215784073,3,13,16,525,0.12440950267965051
7419.051871299744,3,14,16,526,0.02501611540996321
7421.906677007675,3,15,16,527,0.07361757916092328
7429.254390716553,3,16,16,528,0.5323898187224794
7853.395424604416,1,1,16,529,0.043206456351716646
7858.059884548187,1,2,16,530,0.24836288384078392
7863.549937963486,1,3,16,531,1.0934120945656016
7868.128270864487,1,4,16,532,0.3782780411785957
7872.77351474762,1,5,16,533,0.13541231893764405
7877.747135400772,1,6,16,534,0.06411375980772621
7882.430680990219,1,7,16,535,0.0833540514900189
7887.530390739441,1,8,16,536,0.1364723543166531
7892.113605260849,1,9,16,537,0.08192195157946
7896.479945898056,1,10,16,538,0.42482985628039205
7901.069979667664,1,11,16,539,0.031144842753815044
7906.241832256317,1,12,16,540,1.2491586600630271
7910.94109082222,1,13,16,541,0.12670277297953242
7915.870505332947,1,14,16,542,0.0225108209956218
7920.389820098877,1,15,16,543,0.06879628553154524
7925.153364658356,1,16,16,544,0.6041564437579623
7929.833979129791,2,1,16,545,0.025246842440263574
7935.107630968094,2,2,16,546,0.11854859716258401
7940.102128267288,2,3,16,547,0.7005772437375651
7944.634234905243,2,4,16,548,0.21705082967164746
7949.7040383815765,2,5,16,549,0.1132904825141327
7954.737911701202,2,6,16,550,0.061814288367779587
7960.11798787117,2,7,16,551,0.054549779547341366
7964.418205022812,2,8,16,552,0.09923972635657839
7969.556029081345,2,9,16,553,0.07756053232139058
