Loss
4.52184171570682
4.336411393534948
4.214077214512004
4.151706028714097
4.1045113929099095
4.081869409052313
4.071825741067374
4.060996462068021
4.063792721085088
4.061839551037722
4.034338413666627
4.000259368374792
3.969016009085877
3.950312706024343
4.021515485807599
3.985990060932609
3.9226464451354572
3.9206595311775545
3.9245101728726786
3.884309244575197
3.8636072188395794
3.84616222155728
3.8715825460463877
3.8221326432748794
3.817029889156138
3.93204633850834
3.936402412395964
3.8891190705438428
3.8742005534379573
3.8908635223016503
3.8625574254613992
3.797401454952939
3.818115236538472
3.84686108672011
3.805108767976536
3.855233391998334
3.7967029224219515
3.794765869282365
3.756917222188733
3.756907859850183
3.752487215982531
3.7578958837510554
3.7672858331725494
3.7792128969948626
3.8052334898777977
3.75668371494425
3.756370364145102
3.753982877334529
3.8302102293402016
3.8154026901270854
