Time,Epochs,Batches,in,Total,Loss
57.99356007575989,1,1,16,1,0.2154115692406436
69.82471895217896,1,2,16,2,0.37424550446277716
80.2458438873291,1,3,16,3,2.717440720008789
91.18157935142517,1,4,16,4,1.051596659568168
103.16779088973999,1,5,16,5,1.0346694138705053
111.86856245994568,1,6,16,6,0.2517106739778182
117.92200303077698,1,7,16,7,0.10688735472674757
124.71247172355652,1,8,16,8,0.12714871072368786
130.98298811912537,1,9,16,9,0.32013428537967903
137.09607529640198,1,10,16,10,0.2841053390591484
144.45581483840942,1,11,16,11,0.21396318811643542
148.7264049053192,1,12,16,12,0.18107793474636338
157.46608638763428,1,13,16,13,0.17432890718951932
168.6099135875702,1,14,16,14,0.06086401771275406
181.43375301361084,1,15,16,15,0.1670138634029367
193.47402691841125,1,16,16,16,0.39140769994804403
204.87861466407776,2,1,16,17,0.04764532061608004
217.04800033569336,2,2,16,18,0.13584942107558964
224.93042302131653,2,3,16,19,1.8658922107777507
235.05723905563354,2,4,16,20,0.6261457698735511
246.5975465774536,2,5,16,21,0.8108337840357807
258.3283519744873,2,6,16,22,0.16872805152570033
268.5658640861511,2,7,16,23,0.10176970081729744
283.14617443084717,2,8,16,24,0.0677405601755052
295.2731144428253,2,9,16,25,0.2161524040490248
305.6412754058838,2,10,16,26,0.24815830556852686
317.6175820827484,2,11,16,27,0.17211398422655796
328.9940140247345,2,12,16,28,0.14310265948662626
340.16716957092285,2,13,16,29,0.16609614030784703
350.83036160469055,2,14,16,30,0.07486819363910655
360.6910808086395,2,15,16,31,0.16000436258593048
371.54306387901306,2,16,16,32,0.2510614583118302
382.8198399543762,3,1,16,33,0.05156771692306622
394.0860552787781,3,2,16,34,0.11086337983103584
404.7767517566681,3,3,16,35,1.5840303217361118
415.78314781188965,3,4,16,36,0.5168849769781279
423.3851442337036,3,5,16,37,0.7560608783934312
432.78594493865967,3,6,16,38,0.16371628174843594
441.29696893692017,3,7,16,39,0.09612075671170256
452.7032072544098,3,8,16,40,0.060186049219290355
463.0766625404358,3,9,16,41,0.1905353566315071
473.63380122184753,3,10,16,42,0.20524912505153892
482.43106961250305,3,11,16,43,0.1287061724867639
490.58262157440186,3,12,16,44,0.11111394692287635
501.5491590499878,3,13,16,45,0.15386449691988452
511.7772705554962,3,14,16,46,0.06355373318531106
521.402202129364,3,15,16,47,0.17621413146433795
535.4350733757019,3,16,16,48,0.26750120775827757
1237.465969324112,1,1,16,49,0.07575496598303486
1246.0170629024506,1,2,16,50,0.13554045381797675
1256.9069349765778,1,3,16,51,1.815750880990792
1267.1112122535706,1,4,16,52,0.4313845796865524
1277.542278289795,1,5,16,53,0.7701995598029627
1285.8190472126007,1,6,16,54,0.2195215596163787
1296.408588886261,1,7,16,55,0.09649911915639095
1306.0380771160126,1,8,16,56,0.09022282897085557
1317.0259747505188,1,9,16,57,0.20530312226846667
1327.5406489372253,1,10,16,58,0.26237109017530547
1339.3322384357452,1,11,16,59,0.11080435729728877
1349.1782500743866,1,12,16,60,0.13758069798491085
1359.9241075515747,1,13,16,61,0.1416757873247355
1368.3964793682098,1,14,16,62,0.09287385238236584
1377.3803508281708,1,15,16,63,0.1652674526897354
1385.7148683071136,1,16,16,64,0.2833001218395633
1395.3511967658997,2,1,16,65,0.048843376782078805
1404.627217054367,2,2,16,66,0.07560447728675421
1415.1492869853973,2,3,16,67,1.3779127511202836
1425.995864868164,2,4,16,68,0.37866893848177396
1434.8502776622772,2,5,16,69,0.6886134527834562
1443.884179353714,2,6,16,70,0.16416121718426108
1453.0711302757263,2,7,16,71,0.10157639988426956
1462.0853815078735,2,8,16,72,0.08668176343274617
1471.8720939159393,2,9,16,73,0.2185688774974831
1481.9422769546509,2,10,16,74,0.2255956335356909
1490.770208120346,2,11,16,75,0.09482120732883872
1499.3251900672913,2,12,16,76,0.10937791386398668
1505.7397322654724,2,13,16,77,0.17287717414620757
1511.2345082759857,2,14,16,78,0.06858975540965676
1519.2231454849243,2,15,16,79,0.1887320930334785
1525.684552192688,2,16,16,80,0.3000486339339306
1531.647715330124,3,1,16,81,0.03484607723983877
1538.0558278560638,3,2,16,82,0.07192390274737517
1543.2353146076202,3,3,16,83,1.222968093233054
1547.763293504715,3,4,16,84,0.32941249515109877
1552.4358170032501,3,5,16,85,0.6780985138527922
1556.340294122696,3,6,16,86,0.1360289232950468
1561.5274305343628,3,7,16,87,0.11084738968687148
1566.6874351501465,3,8,16,88,0.08065571453700118
1571.0992333889008,3,9,16,89,0.21049186264584704
1576.9548389911652,3,10,16,90,0.19636314514152736
1582.6038148403168,3,11,16,91,0.07868197345934749
1587.903615951538,3,12,16,92,0.10852552391852266
1592.3600537776947,3,13,16,93,0.15043178890104741
1596.5804414749146,3,14,16,94,0.06476617985019309
1600.4015288352966,3,15,16,95,0.18107538517331642
1617.1947360038757,3,16,16,96,0.3332972973474959
2044.4639732837677,1,1,16,97,0.16969801259521702
2049.930134534836,1,2,16,98,0.14001873814774593
2054.8095762729645,1,3,16,99,1.4641254292941563
2060.5433220863342,1,4,16,100,0.3618590594863629
2065.7887439727783,1,5,16,101,0.7662706201367467
2070.395276069641,1,6,16,102,0.2553237807303591
2076.054548740387,1,7,16,103,0.12379645115036586
2081.7203006744385,1,8,16,104,0.12501074401571163
2086.3953976631165,1,9,16,105,0.29116548223118893
2092.602786064148,1,10,16,106,0.3653663242507575
2097.299775838852,1,11,16,107,0.13579034526640021
2102.447041988373,1,12,16,108,0.15846592048220481
2108.33695268631,1,13,16,109,0.14102678435349458
2112.6816651821136,1,14,16,110,0.11204616230822326
2117.356000185013,1,15,16,111,0.1579141385293737
2122.334926366806,1,16,16,112,0.30452139576285386
2127.1527383327484,2,1,16,113,0.05625524000933425
2131.8405106067657,2,2,16,114,0.09062051212021527
2136.75705909729,2,3,16,115,1.2010334320227463
2141.4685928821564,2,4,16,116,0.3563798763663015
2146.35205578804,2,5,16,117,0.7175186373474028
2150.603784799576,2,6,16,118,0.17501907317049975
2155.4792058467865,2,7,16,119,0.08748121109966941
2160.528965473175,2,8,16,120,0.1099170701861609
2165.2519919872284,2,9,16,121,0.17222053377809776
2169.5550639629364,2,10,16,122,0.22881798301005557
2173.9917883872986,2,11,16,123,0.10117573641752865
2177.920549631119,2,12,16,124,0.09862902810174203
2182.7690813541412,2,13,16,125,0.146444340816065
2187.0807003974915,2,14,16,126,0.06358558274820172
2191.9095735549927,2,15,16,127,0.15690660439560777
2196.930061817169,2,16,16,128,0.3077937049797694
2202.338586330414,3,1,16,129,0.044054265211682715
2207.580512523651,3,2,16,130,0.08498650217804997
2212.5391540527344,3,3,16,131,1.0194252931056675
2217.7767808437347,3,4,16,132,0.33214484475788664
2221.9915993213654,3,5,16,133,0.6465695313040267
2226.3008909225464,3,6,16,134,0.12747400194015332
2231.3647561073303,3,7,16,135,0.11614164400721855
2235.846574783325,3,8,16,136,0.09830586844949575
2239.978018283844,3,9,16,137,0.17836560169709365
2244.6038920879364,3,10,16,138,0.2200129287163496
2248.9851467609406,3,11,16,139,0.10574683658747208
2253.9910259246826,3,12,16,140,0.09906172127144802
2257.7481582164764,3,13,16,141,0.14944551209548235
2261.6232566833496,3,14,16,142,0.05660204117339303
2263.7560482025146,3,15,16,143,0.15657161449314408
2267.9104146957397,3,16,16,144,0.344831460043889
2698.1669914722443,1,1,16,145,0.15468647921103315
2702.443936109543,1,2,16,146,0.15508664296557914
2707.8887917995453,1,3,16,147,1.2734051174938965
2712.5785048007965,1,4,16,148,0.3667989521761914
2718.0997173786163,1,5,16,149,0.7211396626548452
2723.3964359760284,1,6,16,150,0.2880712205719656
2727.812969684601,1,7,16,151,0.11470651767880455
2732.343793153763,1,8,16,152,0.13203865945009569
2737.7797331809998,1,9,16,153,0.2968588901946665
2742.5757796764374,1,10,16,154,0.4052954243348931
2748.33402466774,1,11,16,155,0.13069378858468222
2753.0436148643494,1,12,16,156,0.13475003863630966
2759.124740123749,1,13,16,157,0.1478345263019386
2763.96843791008,1,14,16,158,0.09059700079094861
2769.374839782715,1,15,16,159,0.1458928816205256
2774.0145914554596,1,16,16,160,0.34071917009807856
2778.734759092331,2,1,16,161,0.06870705643468947
2783.7945969104767,2,2,16,162,0.13523880829175744
2788.94517993927,2,3,16,163,1.0229329753942755
2794.2559843063354,2,4,16,164,0.28849588979079577
2799.3735587596893,2,5,16,165,0.7007417983640594
2804.3357565402985,2,6,16,166,0.17505265905282208
2809.4812803268433,2,7,16,167,0.08223173478978159
2814.6210062503815,2,8,16,168,0.09834140425184745
2819.7763805389404,2,9,16,169,0.2218546395836818
2824.1833322048187,2,10,16,170,0.2623216554529731
2829.4243643283844,2,11,16,171,0.10999341380455006
2833.99223613739,2,12,16,172,0.114390198186935
2838.8592212200165,2,13,16,173,0.13772446545499253
2844.1251842975616,2,14,16,174,0.06827780897464616
2849.206198453903,2,15,16,175,0.13781062030306232
2853.7182035446167,2,16,16,176,0.3327435785457272
2858.6077139377594,3,1,16,177,0.04931790256489123
2863.772896528244,3,2,16,178,0.09394094577198468
2868.125063896179,3,3,16,179,0.9746266996537072
2873.53338599205,3,4,16,180,0.22509198050821572
2879.565106153488,3,5,16,181,0.6130409208939387
2884.621545314789,3,6,16,182,0.1302823838505355
2889.5994153022766,3,7,16,183,0.09318624099755185
2894.4380486011505,3,8,16,184,0.10122510130206114
2896.4152188301086,3,9,16,185,0.26104190864520843
2897.266749858856,3,10,16,186,0.2752486891278549
2898.583415031433,3,11,16,187,0.12117590461744852
2900.1752729415894,3,12,16,188,0.09926406589608815
2902.8798484802246,3,13,16,189,0.13043880372008465
2905.996326684952,3,14,16,190,0.057369625461998
2909.168553829193,3,15,16,191,0.13783696827941835
2918.332894563675,3,16,16,192,0.2998008593992745
3346.064704656601,1,1,16,193,0.03939912354117483
3350.6071920394897,1,2,16,194,0.09834283302408449
3355.6453104019165,1,3,16,195,0.8121959844805882
3360.494179725647,1,4,16,196,0.16747311681874952
3365.337071657181,1,5,16,197,0.5701770971109545
3370.1111896038055,1,6,16,198,0.14299663452590003
3374.8456361293793,1,7,16,199,0.07283702498195552
3379.0898492336273,1,8,16,200,0.09260090935341919
3384.371192932129,1,9,16,201,0.192880518943987
3389.162747859955,1,10,16,202,0.20807617043938656
3394.2528278827667,1,11,16,203,0.09284902148559906
3398.779206752777,1,12,16,204,0.08718190863717012
3404.3300817012787,1,13,16,205,0.12604426180462686
3409.1209197044373,1,14,16,206,0.04912065941538476
3414.394211292267,1,15,16,207,0.12505093993585198
3419.828209877014,1,16,16,208,0.2681816002695709
3424.7553980350494,2,1,16,209,0.038744069822281665
3429.2670772075653,2,2,16,210,0.1012578978545002
3434.140503168106,2,3,16,211,0.735439294525144
3439.234385728836,2,4,16,212,0.12678636698235413
3443.640081167221,2,5,16,213,0.5304037655846506
3447.2962534427643,2,6,16,214,0.13499744256958418
3452.1079556941986,2,7,16,215,0.06561251567432913
3457.2965018749237,2,8,16,216,0.09588720319500096
3461.6537330150604,2,9,16,217,0.17610935780809595
3466.579067468643,2,10,16,218,0.2429903860918156
3471.8194584846497,2,11,16,219,0.09087790050486041
3476.880266904831,2,12,16,220,0.08791425042485015
3482.057583808899,2,13,16,221,0.11043458061067996
3487.276963710785,2,14,16,222,0.04681901341111328
3492.656578540802,2,15,16,223,0.1339684924238138
3497.066193819046,2,16,16,224,0.2819535283132585
3501.649727344513,3,1,16,225,0.033841905387118426
3506.7415812015533,3,2,16,226,0.09370676401151096
3511.5543587207794,3,3,16,227,0.6958657394137285
3516.2002692222595,3,4,16,228,0.11815988345500021
3521.0318088531494,3,5,16,229,0.493568268111918
3525.950778722763,3,6,16,230,0.13806076069963386
3530.9226615428925,3,7,16,231,0.06461884849426246
3535.7955865859985,3,8,16,232,0.09480460086672042
3539.756004333496,3,9,16,233,0.16980712857911573
3544.7702791690826,3,10,16,234,0.18883811347675178
3548.6903507709503,3,11,16,235,0.09288998480342221
3551.934010028839,3,12,16,236,0.08931720524769947
3555.0824427604675,3,13,16,237,0.1029785329286762
3558.409158229828,3,14,16,238,0.044581063040979516
3561.640194416046,3,15,16,239,0.131092296261312
3570.1370961666107,3,16,16,240,0.28274904374586823
3996.456836462021,1,1,16,241,0.03144973321125662
4001.5497255325317,1,2,16,242,0.08043396124952121
4006.490553855896,1,3,16,243,0.5865607501559152
4011.477376461029,1,4,16,244,0.10478449346005239
4015.701850414276,1,5,16,245,0.5062069599790492
4020.5450217723846,1,6,16,246,0.1291576545481624
4025.526269197464,1,7,16,247,0.06256995282955026
4030.6563925743103,1,8,16,248,0.08487853084457336
4035.2470757961273,1,9,16,249,0.15804724504814377
4040.1838216781616,1,10,16,250,0.18331459412534135
4045.5792422294617,1,11,16,251,0.09215795362652708
4051.37180018425,1,12,16,252,0.08502100004191918
