Loss
4.74306989440818
4.5629645833139865
4.517012513194013
4.431214993634617
4.455444536162215
4.47404595161471
4.447911990342772
4.447258338373425
4.430631359159676
4.387659610662966
4.3537569725264404
4.351940035584983
4.347046896814339
4.318246956434943
4.3078868285932135
4.319908521341949
4.301715054822867
4.107153613992475
4.203655602633326
4.14077145962425
4.116442143314334
4.150106690753278
4.0324638215690225
4.096554359482721
4.114774808429802
3.9459324314464554
3.9764401874614506
4.159447184387413
3.981038063733756
3.9100035771023216
4.09377971081656
3.9563632647938745
3.8797785692991247
4.001021746277104
3.9899726964408457
4.012464006962364
4.021508577572258
4.029387694417821
4.0549523059252905
4.090697990025254
4.033862484884049
4.1202283255095935
3.8404042166643166
3.8812375362154468
3.991456566705023
4.004566644019782
3.9926631970149087
3.9935478655337784
3.986791024090941
3.896392843004631
