Loss
4.428838047955559
4.200053093458733
4.027335883471042
3.9309305735385616
3.833885080682106
3.78477397808697
3.7303389235686346
3.74702760523763
3.705962391366113
3.7003479095913088
3.637528039714192
3.916074329990952
3.836457130427975
3.6508416635839183
3.6191573896586022
3.5888271977857187
3.5570998960936793
3.5733188935154274
3.566502235105557
3.7211848754515606
3.5194121031874275
3.5522071131102897
3.535158816399407
3.5070814969897293
3.659232021197814
3.484181156368033
3.5000632432772427
3.4884339505120794
3.4909868851803822
3.487099882568972
3.4683089523916153
3.4930042754242434
3.507771062254677
3.3971321247630017
3.402127237199884
3.4143272255284174
3.4260093441319803
3.4128862123829284
3.3715735797391653
3.436611481017704
3.4426376481743994
3.42167961177391
3.4141881284520634
3.4288008042316056
3.469621535592264
3.428873006454414
3.456493755941222
3.372614186588769
3.383524842596768
3.356491892578906
