Time,Epochs,Batches,in,Total,Loss
9145.030299901962,1,5,16,629,0.10175374770615903
9149.497167348862,1,6,16,630,0.05168720739898269
9153.949863433838,1,7,16,631,0.03992169553397404
9157.778306245804,1,8,16,632,0.09323314295638382
9162.923528194427,1,9,16,633,0.10836821675340223
9167.370537996292,1,10,16,634,0.4536889035945012
9171.782237291336,1,11,16,635,0.19452030642431303
9176.304859638214,1,12,16,636,0.05315967211210593
9180.445127725601,1,13,16,637,0.13716748055450753
9184.73988032341,1,14,16,638,0.1685324013645583
9188.578470230103,1,15,16,639,0.06270807321423125
9193.431929826736,1,16,16,640,0.22389723847600512
9198.050374507904,2,1,16,641,0.21895226694446868
9203.608657598495,2,2,16,642,0.12363388565870775
9208.142312049866,2,3,16,643,0.08155327394442402
9213.076988697052,2,4,16,644,0.07030276292805973
9217.41053390503,2,5,16,645,0.10451033048389263
9221.651327848434,2,6,16,646,0.06670473178011077
9226.354061126709,2,7,16,647,0.04444968807235905
9231.300029993057,2,8,16,648,0.08690418141282355
9236.496379375458,2,9,16,649,0.0909300974648675
9240.340677261353,2,10,16,650,0.4028451301053388
9244.646842241287,2,11,16,651,0.16466648676510365
9249.33082318306,2,12,16,652,0.042343412130388385
9254.862506389618,2,13,16,653,0.13319324080689252
9259.479080915451,2,14,16,654,0.1543924459099772
9264.097780704498,2,15,16,655,0.05663216737450135
9268.354239463806,2,16,16,656,0.22683272747341648
9272.81173157692,3,1,16,657,0.22097539541263916
9278.271267175674,3,2,16,658,0.09993848415546605
9283.066279649734,3,3,16,659,0.07172112722592958
9287.213118314743,3,4,16,660,0.057232367735097656
9292.220271587372,3,5,16,661,0.08463558592015911
9295.917396306992,3,6,16,662,0.046789085670079514
9300.45185136795,3,7,16,663,0.03660956752959371
9306.140852928162,3,8,16,664,0.08604450099062504
9310.609620332718,3,9,16,665,0.08453200517834121
9315.185893297195,3,10,16,666,0.42942023466689294
9319.736216306686,3,11,16,667,0.18114439498791937
9324.09087896347,3,12,16,668,0.040619450802044946
9328.392937421799,3,13,16,669,0.13467656715350862
9332.427538871765,3,14,16,670,0.13674474985978366
9336.878754854202,3,15,16,671,0.046993648090704485
9357.163392305374,3,16,16,672,0.23864909684865668
9755.575725317001,1,1,16,673,0.19398113578708454
9760.246434688568,1,2,16,674,0.09502258550247333
9765.283638954163,1,3,16,675,0.06433574566627633
9769.921913862228,1,4,16,676,0.055038226437399834
9774.388800621033,1,5,16,677,0.11334518626291602
9778.811460971832,1,6,16,678,0.05376199440436159
9783.47642159462,1,7,16,679,0.044747331993673506
9788.060777187347,1,8,16,680,0.10099658243897942
9793.300347566605,1,9,16,681,0.09972400130441302
9798.396742343903,1,10,16,682,0.36524282034675953
9802.614512443542,1,11,16,683,0.16987378345400744
9806.171418905258,1,12,16,684,0.04536755750882876
9810.537024259567,1,13,16,685,0.12703572485803932
9815.527421951294,1,14,16,686,0.13761806032495158
9819.972915410995,1,15,16,687,0.05947854900338199
9825.077297210693,1,16,16,688,0.19966489973692664
9829.892308712006,2,1,16,689,0.20009201804492138
9835.226114988327,2,2,16,690,0.0852423328860693
9839.140005111694,2,3,16,691,0.07970032817960482
9843.93755531311,2,4,16,692,0.06647242643009818
9848.763659477234,2,5,16,693,0.08583585405508834
9853.711150169373,2,6,16,694,0.039493059072470554
9858.596283435822,2,7,16,695,0.03857544696978295
9861.99840259552,2,8,16,696,0.08861953808394152
9866.320165395737,2,9,16,697,0.08904803130106477
9870.727719783783,2,10,16,698,0.4057442385915222
9875.464557409286,2,11,16,699,0.16305649761682683
9880.911310911179,2,12,16,700,0.04034703702097933
9885.575886964798,2,13,16,701,0.13166094368080566
9890.908390760422,2,14,16,702,0.1282491180261199
9895.581235170364,2,15,16,703,0.05881430587179475
9900.160038948059,2,16,16,704,0.1983906765870383
9905.676663160324,3,1,16,705,0.2000070636511118
9910.647088766098,3,2,16,706,0.09308303471069682
9914.935016155243,3,3,16,707,0.0964824742121916
9918.992326259613,3,4,16,708,0.06257309994283444
9923.8107483387,3,5,16,709,0.09593934442469006
9928.343059301376,3,6,16,710,0.046592321898146265
9933.032305717468,3,7,16,711,0.04298972034238052
9936.169464349747,3,8,16,712,0.0937527730151383
9940.541881084442,3,9,16,713,0.10175457044008546
9944.929308652878,3,10,16,714,0.42028874807344874
9949.39077949524,3,11,16,715,0.15143977081872684
9953.690936088562,3,12,16,716,0.045238124678139285
9958.54755973816,3,13,16,717,0.12116605735670749
9963.00543832779,3,14,16,718,0.11127167277375871
9967.902616500854,3,15,16,719,0.0480113569032378
9999.798230409622,3,16,16,720,0.1976895495785181
10408.700199604034,1,1,16,721,0.1901671905388061
10413.93360877037,1,2,16,722,0.08832768900535085
10418.410725593567,1,3,16,723,0.08857417339481094
10423.616290092468,1,4,16,724,0.0547644294324051
10428.458992958069,1,5,16,725,0.08752226028237162
10433.440370798111,1,6,16,726,0.044819501545818374
10438.319473981857,1,7,16,727,0.039783256264584524
10442.940778017044,1,8,16,728,0.08521192022168823
10447.551344394684,1,9,16,729,0.08559543582070747
10451.610597610474,1,10,16,730,0.38387953437605415
10455.679201126099,1,11,16,731,0.1541968992676363
10460.239848852158,1,12,16,732,0.040935869098574884
10464.532478094101,1,13,16,733,0.10161714399966824
10469.85655617714,1,14,16,734,0.11324161114641201
10474.301254272461,1,15,16,735,0.048419978798491074
10477.810247182846,1,16,16,736,0.21239919495525977
10482.579889535904,2,1,16,737,0.1752075151955392
10487.168763637543,2,2,16,738,0.06695558125336822
10491.46834731102,2,3,16,739,0.08892086409604713
10496.075039863586,2,4,16,740,0.0616193234257235
10500.851197481155,2,5,16,741,0.08485158966415948
10505.06708741188,2,6,16,742,0.037269284335863774
10509.8593583107,2,7,16,743,0.03439289186260654
10514.742915153503,2,8,16,744,0.08630975798300317
10519.731652498245,2,9,16,745,0.0965351788764428
10524.149375200272,2,10,16,746,0.3816422118405404
10527.92154097557,2,11,16,747,0.1594241219613905
10532.583083152771,2,12,16,748,0.03506441424307071
10537.241456747055,2,13,16,749,0.11530887659295254
10541.919642210007,2,14,16,750,0.11257489624528286
10546.804156541824,2,15,16,751,0.05158207876607014
10550.81090259552,2,16,16,752,0.19650916486220754
10555.240146875381,3,1,16,753,0.21005514919804952
10559.927390575409,3,2,16,754,0.07600329028217567
10565.19795012474,3,3,16,755,0.09179381487203478
10569.422616243362,3,4,16,756,0.06197523499104031
10573.78050327301,3,5,16,757,0.10185404834813096
10578.102019786835,3,6,16,758,0.04115632090703566
10582.71863412857,3,7,16,759,0.03720323403520502
10587.435340166092,3,8,16,760,0.07018812510277711
10592.09319615364,3,9,16,761,0.08531027689200807
10596.692033529282,3,10,16,762,0.39830688075717724
10600.494510889053,3,11,16,763,0.16405121434281023
10604.88072347641,3,12,16,764,0.02778668959403144
10609.875144481659,3,13,16,765,0.11261285285244184
10614.798558235168,3,14,16,766,0.09299775351199648
10619.44577717781,3,15,16,767,0.054778958786142154
10645.61751627922,3,16,16,768,0.1682069824717381
11052.932423353195,1,1,16,769,0.1911128271138115
11056.777638912201,1,2,16,770,0.06627911517904547
11061.286497592926,1,3,16,771,0.07957320854892755
11065.475024223328,1,4,16,772,0.05460214173628409
11070.118952512741,1,5,16,773,0.10678016193235429
11074.65840768814,1,6,16,774,0.03424664272539007
11078.641795635223,1,7,16,775,0.032812703544925374
11083.13248372078,1,8,16,776,0.07978393802876917
11087.906032323837,1,9,16,777,0.09672874011932125
11092.514176368713,1,10,16,778,0.4570789828788737
11097.662477970123,1,11,16,779,0.15266144846259683
11102.392790794373,1,12,16,780,0.035673795944661794
11106.270691394806,1,13,16,781,0.10479549753257165
